Order ID,Order Date,Year,Month,Day,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit  Price,Total Sales,Profit %,Profit Amount,Payment Mode
10760,27-01-2024,2024,1,27,Zeeshan Kaur,South,Thiruvananthapuram,Groceries,Rice,Rice Nemo,2,9863,19726,10%,1972.6,COD
12018,27-01-2024,2024,1,27,Anay Sastry,South,Coimbatore,Home Decor,Vase,Vase Illo,1,8836,8836,5%,441.8,COD
12503,27-01-2024,2024,1,27,Yakshit Chakraborty,North,Lucknow,Beauty,Perfume,Perfume Repudiandae,4,9791,39164,20%,7832.8,COD
12933,27-01-2024,2024,1,27,Bhavin Dora,North,Lucknow,Sports,Football,Football Eos,2,305,610,5%,30.5,Net Banking
13983,27-01-2024,2024,1,27,Aayush Tak,North,Delhi,Kitchen,Microwave,Microwave Beatae,3,9221,27663,15%,4149.45,UPI
14748,27-01-2024,2024,1,27,Jayant Vala,West,Mumbai,Electronics,Smartwatch,Smartwatch Nemo,1,7266,7266,5%,363.3,Debit Card
10406,28-01-2024,2024,1,28,Indrans Wable,East,Patna,Home Decor,Lamp,Lamp Impedit,2,8746,17492,10%,1749.2,UPI
10755,28-01-2024,2024,1,28,Hansh Warrior,South,Thiruvananthapuram,Electronics,Smartwatch,Smartwatch Ad,4,9779,39116,20%,7823.2,COD
10871,28-01-2024,2024,1,28,Ritvik Ramakrishnan,West,Goa,Kitchen,Mixer Grinder,Mixer Grinder Tempora,1,7876,7876,5%,393.8,Credit Card
10969,28-01-2024,2024,1,28,Shlok Gade,West,Pune,Kitchen,Juicer,Juicer Magni,3,8359,25077,15%,3761.55,UPI
12122,28-01-2024,2024,1,28,Charvi Amble,South,Hyderabad,Sports,Cricket Bat,Cricket Bat Quidem,3,8919,26757,15%,4013.55,Credit Card
12188,28-01-2024,2024,1,28,Arnav Arya,East,Kolkata,Kitchen,Juicer,Juicer Minus,5,7477,37385,20%,7477,COD
12241,28-01-2024,2024,1,28,Pranay Andra,West,Surat,Groceries,Spices,Spices Consequuntur,5,9629,48145,20%,9629,Net Banking
12829,28-01-2024,2024,1,28,Darshit Srinivas,South,Thiruvananthapuram,Clothing,Accessories,Accessories Animi,2,8217,16434,10%,1643.4,UPI
12905,28-01-2024,2024,1,28,Ela Singhal,West,Goa,Kitchen,Juicer,Juicer Eum,1,9489,9489,5%,474.45,Debit Card
14448,28-01-2024,2024,1,28,Akarsh Sastry,East,Patna,Sports,Tennis Racket,Tennis Racket Eos,4,8007,32028,20%,6405.6,Net Banking
14637,28-01-2024,2024,1,28,Oorja Bora,East,Kolkata,Home Decor,Cushion,Cushion Doloribus,3,7408,22224,15%,3333.6,Credit Card
11004,29-01-2024,2024,1,29,Tarini Ganesan,North,Chandigarh,Books,Comics,Comics Nesciunt,2,8418,16836,10%,1683.6,Credit Card
11511,29-01-2024,2024,1,29,Anaya Singh,East,Patna,Home Decor,Clock,Clock Impedit,1,9381,9381,5%,469.05,Credit Card
12071,29-01-2024,2024,1,29,Madhav Jha,East,Bhubaneswar,Toys,Action Figure,Action Figure Quidem,2,7349,14698,10%,1469.8,Net Banking
12763,29-01-2024,2024,1,29,Urvi Dayal,East,Bhubaneswar,Home Decor,Lamp,Lamp Doloremque,4,8049,32196,20%,6439.2,UPI
12830,29-01-2024,2024,1,29,Sana Srinivas,South,Coimbatore,Electronics,Mobile,Mobile Consectetur,1,9231,9231,5%,461.55,Debit Card
14282,29-01-2024,2024,1,29,Ayesha Reddy,East,Patna,Sports,Tennis Racket,Tennis Racket Perferendis,4,9804,39216,20%,7843.2,Credit Card
10492,30-01-2024,2024,1,30,Neelofar Hans,East,Bhubaneswar,Furniture,Table,Table Ipsum,4,7195,28780,15%,4317,UPI
12064,30-01-2024,2024,1,30,Vritika Gala,North,Delhi,Furniture,Chair,Chair Tempore,2,7505,15010,10%,1501,Net Banking
12138,30-01-2024,2024,1,30,Adah Shroff,West,Goa,Home Decor,Clock,Clock Atque,1,9574,9574,5%,478.7,UPI
12352,30-01-2024,2024,1,30,Jiya Swaminathan,South,Coimbatore,Beauty,Face Cream,Face Cream Odio,3,7381,22143,15%,3321.45,Debit Card
12375,30-01-2024,2024,1,30,Dishani Ramaswamy,South,Hyderabad,Kitchen,Cookware Set,Cookware Set Vel,1,8594,8594,5%,429.7,Debit Card
10467,31-01-2024,2024,1,31,Kiaan Bhat,North,Jaipur,Groceries,Sugar,Sugar Fugit,4,8032,32128,20%,6425.6,UPI
10723,31-01-2024,2024,1,31,Diya Borah,North,Jaipur,Furniture,Bed,Bed Dolor,5,9714,48570,20%,9714,Debit Card
12380,31-01-2024,2024,1,31,Shlok Ratta,West,Surat,Books,Comics,Comics Suscipit,2,7268,14536,10%,1453.6,COD
13410,31-01-2024,2024,1,31,Purab Verma,North,Amritsar,Groceries,Wheat,Wheat Nemo,1,7392,7392,5%,369.6,COD
14369,31-01-2024,2024,1,31,Urvi Chada,East,Bhubaneswar,Kitchen,Refrigerator,Refrigerator Aut,1,3152,3152,5%,157.6,COD
14407,31-01-2024,2024,1,31,Pari Sangha,East,Guwahati,Toys,RC Car,RC Car Aliquid,3,7803,23409,15%,3511.35,Net Banking
14911,31-01-2024,2024,1,31,Dhruv Sagar,South,Hyderabad,Beauty,Face Cream,Face Cream Sapiente,3,7034,21102,15%,3165.3,Net Banking
10238,01-02-2024,2024,2,1,Eshani Anand,South,Bangalore,Books,Biography,Biography Deleniti,5,9836,49180,20%,9836,COD
10394,01-02-2024,2024,2,1,Kanav Shan,South,Hyderabad,Beauty,Foundation,Foundation Sequi,2,8643,17286,10%,1728.6,Net Banking
11478,01-02-2024,2024,2,1,Eshani Kari,North,Lucknow,Books,Fiction,Fiction Quas,2,7117,14234,10%,1423.4,Credit Card
11523,01-02-2024,2024,2,1,Manikya Kannan,South,Coimbatore,Groceries,Spices,Spices Eveniet,1,8252,8252,5%,412.6,UPI
12439,01-02-2024,2024,2,1,Tiya Balan,South,Coimbatore,Sports,Tennis Racket,Tennis Racket Repudiandae,1,9066,9066,5%,453.3,Credit Card
12539,01-02-2024,2024,2,1,Ojas Viswanathan,North,Amritsar,Beauty,Face Cream,Face Cream Illum,2,7714,15428,10%,1542.8,Credit Card
12764,01-02-2024,2024,2,1,Arnav Bava,North,Jaipur,Books,Textbook,Textbook Quae,1,7022,7022,5%,351.1,COD
13872,01-02-2024,2024,2,1,Khushi Seth,West,Pune,Sports,Yoga Mat,Yoga Mat Autem,5,9395,46975,20%,9395,COD
14916,01-02-2024,2024,2,1,Pihu Saraf,North,Jaipur,Sports,Dumbbells,Dumbbells Dignissimos,2,7403,14806,10%,1480.6,Credit Card
10403,02-02-2024,2024,2,2,Neysa Chacko,South,Coimbatore,Kitchen,Microwave,Microwave Soluta,2,228,456,5%,22.8,Net Banking
10740,02-02-2024,2024,2,2,Shaan Bhasin,East,Ranchi,Groceries,Oil,Oil Quia,5,9145,45725,20%,9145,UPI
11321,02-02-2024,2024,2,2,Drishya Bahl,North,Lucknow,Sports,Cricket Bat,Cricket Bat Ratione,4,9691,38764,20%,7752.8,COD
11668,02-02-2024,2024,2,2,Baiju Sandhu,West,Ahmedabad,Furniture,Bed,Bed Illum,1,7799,7799,5%,389.95,COD
12718,02-02-2024,2024,2,2,Miraan Chacko,South,Hyderabad,Furniture,Cabinet,Cabinet Expedita,1,9940,9940,5%,497,Debit Card
11012,03-02-2024,2024,2,3,Chirag Banik,West,Goa,Sports,Yoga Mat,Yoga Mat Sed,3,8645,25935,15%,3890.25,Credit Card
12182,03-02-2024,2024,2,3,Yuvaan Raman,East,Guwahati,Electronics,Smartwatch,Smartwatch Eum,3,9607,28821,15%,4323.15,Net Banking
12714,03-02-2024,2024,2,3,Seher Sami,East,Guwahati,Beauty,Foundation,Foundation Doloribus,3,8086,24258,15%,3638.7,Net Banking
13536,03-02-2024,2024,2,3,Yasmin Butala,North,Lucknow,Home Decor,Vase,Vase Laborum,1,9897,9897,5%,494.85,Debit Card
10775,04-02-2024,2024,2,4,Eva Jhaveri,North,Amritsar,Clothing,Women's Wear,Women's Wear Corporis,3,7854,23562,15%,3534.3,Credit Card
11001,04-02-2024,2024,2,4,Miraya Jha,South,Coimbatore,Groceries,Wheat,Wheat Necessitatibus,1,7129,7129,5%,356.45,UPI
11267,04-02-2024,2024,2,4,Saira Dara,West,Mumbai,Clothing,Shoes,Shoes At,2,9776,19552,10%,1955.2,Credit Card
13530,04-02-2024,2024,2,4,Taimur Bhandari,West,Goa,Toys,RC Car,RC Car Rerum,4,9224,36896,20%,7379.2,COD
15000,04-02-2024,2024,2,4,Aarush Walla,West,Goa,Clothing,Kids Wear,Kids Wear Repellat,1,8307,8307,5%,415.35,Net Banking
10264,05-02-2024,2024,2,5,Drishya Mangal,South,Coimbatore,Kitchen,Juicer,Juicer Voluptate,4,7131,28524,15%,4278.6,Credit Card
10570,05-02-2024,2024,2,5,Vivaan Gole,South,Chennai,Sports,Yoga Mat,Yoga Mat Provident,5,7862,39310,20%,7862,Credit Card
11330,05-02-2024,2024,2,5,Rati Karan,East,Patna,Books,Textbook,Textbook Quo,5,9953,49765,20%,9953,Net Banking
11555,05-02-2024,2024,2,5,Nehmat Batra,South,Thiruvananthapuram,Toys,Board Game,Board Game A,5,8781,43905,20%,8781,Debit Card
11578,05-02-2024,2024,2,5,Dhanuk Shukla,East,Guwahati,Home Decor,Vase,Vase Dignissimos,5,9948,49740,20%,9948,COD
12105,05-02-2024,2024,2,5,Lakshit D’Alia,South,Hyderabad,Sports,Football,Football Veniam,3,8343,25029,15%,3754.35,Debit Card
12238,05-02-2024,2024,2,5,Aniruddh Mangat,East,Bhubaneswar,Electronics,Mobile,Mobile Numquam,2,7636,15272,10%,1527.2,Debit Card
12837,05-02-2024,2024,2,5,Mahika Tak,East,Bhubaneswar,Home Decor,Clock,Clock Porro,4,8282,33128,20%,6625.6,Debit Card
14653,05-02-2024,2024,2,5,Advika Brahmbhatt,North,Amritsar,Furniture,Chair,Chair Quisquam,3,9998,29994,15%,4499.1,Debit Card
10280,06-02-2024,2024,2,6,Uthkarsh Dara,East,Guwahati,Groceries,Oil,Oil Sit,5,7655,38275,20%,7655,Debit Card
11037,06-02-2024,2024,2,6,Sahil Kale,East,Bhubaneswar,Beauty,Foundation,Foundation Totam,1,9850,9850,5%,492.5,UPI
12193,06-02-2024,2024,2,6,Lakshay Raj,East,Bhubaneswar,Sports,Tennis Racket,Tennis Racket Corporis,2,8685,17370,10%,1737,COD
12590,06-02-2024,2024,2,6,Azad Khatri,North,Lucknow,Home Decor,Wall Art,Wall Art Numquam,4,9571,38284,20%,7656.8,Debit Card
12973,06-02-2024,2024,2,6,Shlok Venkataraman,North,Lucknow,Home Decor,Cushion,Cushion Recusandae,3,7829,23487,15%,3523.05,Net Banking
14753,06-02-2024,2024,2,6,Lakshay Sahota,North,Chandigarh,Electronics,Camera,Camera Error,5,8033,40165,20%,8033,Net Banking
10415,07-02-2024,2024,2,7,Darshit Tripathi,East,Bhubaneswar,Groceries,Oil,Oil Optio,3,9143,27429,15%,4114.35,Debit Card
11868,07-02-2024,2024,2,7,Azad Baral,North,Jaipur,Groceries,Rice,Rice Quas,5,8108,40540,20%,8108,Net Banking
14264,07-02-2024,2024,2,7,Madhup Kunda,East,Bhubaneswar,Kitchen,Juicer,Juicer Error,2,7947,15894,10%,1589.4,UPI
10559,08-02-2024,2024,2,8,Ehsaan Majumdar,East,Kolkata,Groceries,Rice,Rice Aperiam,1,7136,7136,5%,356.8,Net Banking
11603,08-02-2024,2024,2,8,Veer Dara,West,Mumbai,Groceries,Rice,Rice Adipisci,1,5393,5393,5%,269.65,UPI
13183,08-02-2024,2024,2,8,Zoya Sami,South,Coimbatore,Home Decor,Cushion,Cushion Quibusdam,1,7392,7392,5%,369.6,UPI
13752,08-02-2024,2024,2,8,Gokul Maharaj,North,Amritsar,Home Decor,Vase,Vase Consectetur,2,7722,15444,10%,1544.4,UPI
14488,08-02-2024,2024,2,8,Himmat Zachariah,North,Chandigarh,Kitchen,Refrigerator,Refrigerator Ipsa,5,9606,48030,20%,9606,Credit Card
14598,08-02-2024,2024,2,8,Saira Cherian,South,Hyderabad,Groceries,Oil,Oil Officiis,3,8441,25323,15%,3798.45,Debit Card
11838,09-02-2024,2024,2,9,Onkar Keer,North,Lucknow,Toys,Doll,Doll Quisquam,4,9113,36452,20%,7290.4,Credit Card
12010,09-02-2024,2024,2,9,Vedika Wagle,South,Chennai,Home Decor,Vase,Vase Ex,4,5842,23368,15%,3505.2,UPI
12324,09-02-2024,2024,2,9,Eshani Balay,East,Ranchi,Books,Fiction,Fiction Officiis,2,8791,17582,10%,1758.2,COD
12809,09-02-2024,2024,2,9,Elakshi Chandran,East,Ranchi,Books,Textbook,Textbook Suscipit,2,9311,18622,10%,1862.2,Debit Card
13373,09-02-2024,2024,2,9,Onkar Toor,East,Kolkata,Toys,Puzzle,Puzzle Temporibus,5,7005,35025,20%,7005,Credit Card
13461,09-02-2024,2024,2,9,Dhanush Rajan,South,Thiruvananthapuram,Kitchen,Juicer,Juicer Ipsa,4,9005,36020,20%,7204,Debit Card
10203,10-02-2024,2024,2,10,Baiju Barman,North,Jaipur,Toys,Doll,Doll Soluta,2,7848,15696,10%,1569.6,COD
10444,10-02-2024,2024,2,10,Hunar Bedi,North,Jaipur,Sports,Tennis Racket,Tennis Racket Placeat,4,8383,33532,20%,6706.4,UPI
10937,10-02-2024,2024,2,10,Jayesh Thakkar,West,Mumbai,Books,Biography,Biography Similique,5,2465,12325,10%,1232.5,Net Banking
11198,10-02-2024,2024,2,10,Sara Sanghvi,West,Goa,Sports,Yoga Mat,Yoga Mat Aliquid,3,8500,25500,15%,3825,Net Banking
11400,10-02-2024,2024,2,10,Bhavin Dasgupta,West,Ahmedabad,Groceries,Sugar,Sugar Tempora,4,7293,29172,15%,4375.8,COD
11493,10-02-2024,2024,2,10,Anay Kamdar,West,Surat,Toys,RC Car,RC Car Eum,5,7836,39180,20%,7836,Credit Card
11963,10-02-2024,2024,2,10,Zaina Sibal,East,Ranchi,Sports,Tennis Racket,Tennis Racket Vitae,3,7652,22956,15%,3443.4,Credit Card
13462,10-02-2024,2024,2,10,Siya Shroff,South,Chennai,Electronics,Camera,Camera Illum,5,8381,41905,20%,8381,Credit Card
14576,10-02-2024,2024,2,10,Nirvi Bhasin,South,Coimbatore,Groceries,Sugar,Sugar Laborum,5,7640,38200,20%,7640,Credit Card
14770,10-02-2024,2024,2,10,Romil Raman,West,Pune,Beauty,Perfume,Perfume Saepe,4,8699,34796,20%,6959.2,UPI
10043,11-02-2024,2024,2,11,Badal Dada,West,Surat,Electronics,Camera,Camera A,2,9774,19548,10%,1954.8,Net Banking
10719,11-02-2024,2024,2,11,Sahil Bakshi,South,Chennai,Kitchen,Mixer Grinder,Mixer Grinder Nulla,2,7891,15782,10%,1578.2,UPI
12334,11-02-2024,2024,2,11,Shaan Bose,East,Guwahati,Groceries,Rice,Rice Illo,5,9631,48155,20%,9631,Debit Card
12552,11-02-2024,2024,2,11,Mamooty Dewan,South,Hyderabad,Home Decor,Wall Art,Wall Art Tempora,1,9122,9122,5%,456.1,COD
12601,11-02-2024,2024,2,11,Sara Bath,East,Patna,Kitchen,Refrigerator,Refrigerator In,5,7122,35610,20%,7122,Net Banking
12730,11-02-2024,2024,2,11,Tanya Krishna,West,Surat,Furniture,Chair,Chair Alias,5,3266,16330,10%,1633,UPI
13064,11-02-2024,2024,2,11,Trisha Sodhi,South,Hyderabad,Clothing,Kids Wear,Kids Wear Magnam,4,8525,34100,20%,6820,Net Banking
14018,11-02-2024,2024,2,11,Alia Rau,North,Lucknow,Books,Fiction,Fiction Adipisci,3,4229,12687,10%,1268.7,COD
14802,11-02-2024,2024,2,11,Tarini Shere,North,Lucknow,Beauty,Lipstick,Lipstick Quis,1,9417,9417,5%,470.85,UPI
14858,11-02-2024,2024,2,11,Shlok Mander,East,Guwahati,Home Decor,Vase,Vase Minima,5,7965,39825,20%,7965,Credit Card
10099,12-02-2024,2024,2,12,Eshani Sani,South,Thiruvananthapuram,Sports,Yoga Mat,Yoga Mat Optio,5,8369,41845,20%,8369,Credit Card
11140,12-02-2024,2024,2,12,Ishaan Gopal,North,Amritsar,Toys,Action Figure,Action Figure Dicta,2,8158,16316,10%,1631.6,Credit Card
12568,12-02-2024,2024,2,12,Rhea Lall,South,Bangalore,Clothing,Men's Wear,Men's Wear Aperiam,4,9837,39348,20%,7869.6,Credit Card
13029,12-02-2024,2024,2,12,Shray Dewan,West,Surat,Electronics,Laptop,Laptop Rerum,3,7159,21477,15%,3221.55,Debit Card
10599,13-02-2024,2024,2,13,Aaina Raval,North,Jaipur,Home Decor,Lamp,Lamp Consequatur,2,8515,17030,10%,1703,Debit Card
11991,13-02-2024,2024,2,13,Yuvraj  Behl,South,Coimbatore,Sports,Dumbbells,Dumbbells Exercitationem,5,376,1880,5%,94,Debit Card
12864,13-02-2024,2024,2,13,Umang Ghose,West,Surat,Toys,Board Game,Board Game Ea,3,8462,25386,15%,3807.9,Net Banking
13027,13-02-2024,2024,2,13,Rohan Vora,South,Hyderabad,Clothing,Kids Wear,Kids Wear Reprehenderit,1,7447,7447,5%,372.35,Credit Card
13466,13-02-2024,2024,2,13,Hrishita Master,North,Delhi,Sports,Football,Football Maiores,1,9918,9918,5%,495.9,Net Banking
14049,13-02-2024,2024,2,13,Myra Divan,North,Amritsar,Kitchen,Cookware Set,Cookware Set Quibusdam,2,7393,14786,10%,1478.6,UPI
10286,14-02-2024,2024,2,14,Rati Goyal,West,Mumbai,Kitchen,Microwave,Microwave Ea,3,7577,22731,15%,3409.65,Credit Card
11014,14-02-2024,2024,2,14,Ayesha Dani,South,Coimbatore,Groceries,Sugar,Sugar Labore,1,7618,7618,5%,380.9,Net Banking
11080,14-02-2024,2024,2,14,Drishya Amble,South,Coimbatore,Groceries,Oil,Oil Cupiditate,1,4157,4157,5%,207.85,COD
12639,14-02-2024,2024,2,14,Mohanlal Bhattacharyya,West,Goa,Clothing,Kids Wear,Kids Wear Reprehenderit,2,7447,14894,10%,1489.4,UPI
12640,14-02-2024,2024,2,14,Biju Dar,East,Guwahati,Furniture,Chair,Chair Omnis,1,9742,9742,5%,487.1,Net Banking
12738,14-02-2024,2024,2,14,Ivana Tripathi,North,Delhi,Toys,Puzzle,Puzzle Asperiores,1,9075,9075,5%,453.75,Credit Card
13295,14-02-2024,2024,2,14,Sahil Deshmukh,South,Thiruvananthapuram,Groceries,Rice,Rice Commodi,2,8887,17774,10%,1777.4,Net Banking
14878,14-02-2024,2024,2,14,Renee Bhat,East,Bhubaneswar,Groceries,Oil,Oil Dolorum,4,9440,37760,20%,7552,Credit Card
10499,15-02-2024,2024,2,15,Yashvi Sarraf,South,Coimbatore,Sports,Cricket Bat,Cricket Bat Consequuntur,1,8571,8571,5%,428.55,COD
10525,15-02-2024,2024,2,15,Alia Suri,North,Jaipur,Clothing,Kids Wear,Kids Wear Voluptatum,2,9543,19086,10%,1908.6,Credit Card
10861,15-02-2024,2024,2,15,Pari Kurian,West,Surat,Sports,Cricket Bat,Cricket Bat Neque,4,7603,30412,20%,6082.4,COD
11153,15-02-2024,2024,2,15,Yuvraj  Virk,East,Patna,Clothing,Women's Wear,Women's Wear Incidunt,4,9689,38756,20%,7751.2,COD
12429,15-02-2024,2024,2,15,Yasmin Bhandari,South,Chennai,Toys,Board Game,Board Game Iusto,2,7654,15308,10%,1530.8,Credit Card
14211,15-02-2024,2024,2,15,Miraan Gupta,East,Guwahati,Clothing,Shoes,Shoes Quae,5,8804,44020,20%,8804,Debit Card
14524,15-02-2024,2024,2,15,Vaibhav Ratta,West,Ahmedabad,Books,Comics,Comics Quasi,4,9026,36104,20%,7220.8,Debit Card
14730,15-02-2024,2024,2,15,Nitya Bandi,North,Chandigarh,Kitchen,Mixer Grinder,Mixer Grinder Explicabo,3,7421,22263,15%,3339.45,Credit Card
10232,16-02-2024,2024,2,16,Shaan Seth,North,Amritsar,Home Decor,Wall Art,Wall Art Earum,1,9126,9126,5%,456.3,UPI
10274,16-02-2024,2024,2,16,Onkar Rajagopal,South,Thiruvananthapuram,Furniture,Cabinet,Cabinet Provident,4,9767,39068,20%,7813.6,Credit Card
10958,16-02-2024,2024,2,16,Alisha Balakrishnan,South,Bangalore,Furniture,Bed,Bed Sit,3,9288,27864,15%,4179.6,COD
11003,16-02-2024,2024,2,16,Mehul Suri,North,Jaipur,Beauty,Lipstick,Lipstick Molestias,2,9064,18128,10%,1812.8,Debit Card
11219,16-02-2024,2024,2,16,Biju Sur,South,Coimbatore,Sports,Football,Football Dolore,2,8393,16786,10%,1678.6,COD
11495,16-02-2024,2024,2,16,Ayesha Sant,South,Coimbatore,Toys,Puzzle,Puzzle Dolores,1,2099,2099,5%,104.95,Debit Card
11910,16-02-2024,2024,2,16,Kimaya Ratta,West,Ahmedabad,Books,Fiction,Fiction Amet,5,9301,46505,20%,9301,Net Banking
14609,16-02-2024,2024,2,16,Advika Thaman,East,Kolkata,Beauty,Perfume,Perfume Commodi,3,9468,28404,15%,4260.6,Credit Card
10485,17-02-2024,2024,2,17,Kiara Chahal,South,Hyderabad,Electronics,Mobile,Mobile Sequi,4,9242,36968,20%,7393.6,COD
10614,17-02-2024,2024,2,17,Urvi Krishnan,North,Chandigarh,Kitchen,Refrigerator,Refrigerator Temporibus,1,8027,8027,5%,401.35,Net Banking
11224,17-02-2024,2024,2,17,Darshit Wali,West,Goa,Kitchen,Cookware Set,Cookware Set In,3,9036,27108,15%,4066.2,COD
14824,17-02-2024,2024,2,17,Yashvi Grover,South,Hyderabad,Electronics,Mobile,Mobile Occaecati,4,8687,34748,20%,6949.6,UPI
14893,17-02-2024,2024,2,17,Priyansh Kar,South,Coimbatore,Furniture,Sofa,Sofa Doloremque,2,9090,18180,10%,1818,Debit Card
10592,18-02-2024,2024,2,18,Vardaniya Date,West,Goa,Clothing,Accessories,Accessories Animi,1,8217,8217,5%,410.85,UPI
10905,18-02-2024,2024,2,18,Arhaan Raja,West,Ahmedabad,Electronics,Smartwatch,Smartwatch Placeat,5,9192,45960,20%,9192,Debit Card
10988,18-02-2024,2024,2,18,Vihaan Varty,East,Guwahati,Clothing,Accessories,Accessories Ipsum,4,7656,30624,20%,6124.8,Credit Card
11744,18-02-2024,2024,2,18,Kimaya Aurora,North,Lucknow,Home Decor,Vase,Vase Adipisci,3,9208,27624,15%,4143.6,Credit Card
13418,18-02-2024,2024,2,18,Hrishita Chahal,East,Bhubaneswar,Toys,Board Game,Board Game Necessitatibus,2,7793,15586,10%,1558.6,Debit Card
13680,18-02-2024,2024,2,18,Kimaya Brar,East,Ranchi,Home Decor,Lamp,Lamp Libero,3,7917,23751,15%,3562.65,Credit Card
13724,18-02-2024,2024,2,18,Sumer Mann,North,Chandigarh,Home Decor,Clock,Clock Eaque,5,8362,41810,20%,8362,UPI
14421,18-02-2024,2024,2,18,Ivan Vig,South,Coimbatore,Toys,Board Game,Board Game Praesentium,3,8962,26886,15%,4032.9,COD
14841,18-02-2024,2024,2,18,Yakshit Kurian,West,Surat,Beauty,Face Cream,Face Cream Maiores,4,8417,33668,20%,6733.6,COD
11439,19-02-2024,2024,2,19,Uthkarsh Bhat,South,Chennai,Beauty,Face Cream,Face Cream Corrupti,3,8557,25671,15%,3850.65,COD
11604,19-02-2024,2024,2,19,Rohan Lad,South,Chennai,Groceries,Sugar,Sugar Dicta,1,9049,9049,5%,452.45,Debit Card
14254,19-02-2024,2024,2,19,Romil Saxena,West,Surat,Sports,Cricket Bat,Cricket Bat Sit,1,5586,5586,5%,279.3,Debit Card
11025,20-02-2024,2024,2,20,Mohanlal Kar,South,Thiruvananthapuram,Toys,Doll,Doll Dolorum,3,8908,26724,15%,4008.6,Net Banking
11070,20-02-2024,2024,2,20,Ivana Sandal,West,Surat,Kitchen,Mixer Grinder,Mixer Grinder Earum,5,9104,45520,20%,9104,UPI
11414,20-02-2024,2024,2,20,Kartik Bahl,West,Ahmedabad,Home Decor,Lamp,Lamp Dolorem,4,9502,38008,20%,7601.6,Net Banking
12340,20-02-2024,2024,2,20,Aaina Shukla,South,Chennai,Books,Non-Fiction,Non-Fiction Possimus,3,8143,24429,15%,3664.35,Debit Card
12838,20-02-2024,2024,2,20,Raghav Master,West,Surat,Sports,Yoga Mat,Yoga Mat Rerum,4,7783,31132,20%,6226.4,Credit Card
13376,20-02-2024,2024,2,20,Samar Chandra,East,Guwahati,Clothing,Accessories,Accessories Ipsa,5,9778,48890,20%,9778,UPI
13774,20-02-2024,2024,2,20,Tarini Bakshi,North,Chandigarh,Sports,Dumbbells,Dumbbells Nesciunt,1,2881,2881,5%,144.05,UPI
14339,20-02-2024,2024,2,20,Mahika Banerjee,West,Surat,Clothing,Men's Wear,Men's Wear Perferendis,3,7917,23751,15%,3562.65,Net Banking
14971,20-02-2024,2024,2,20,Kiaan Sur,South,Thiruvananthapuram,Groceries,Rice,Rice Error,3,7888,23664,15%,3549.6,Net Banking
11754,21-02-2024,2024,2,21,Kashvi Sabharwal,East,Ranchi,Clothing,Shoes,Shoes Architecto,3,1223,3669,5%,183.45,UPI
12541,21-02-2024,2024,2,21,Taimur Doshi,East,Guwahati,Books,Comics,Comics Beatae,1,9648,9648,5%,482.4,COD
12582,21-02-2024,2024,2,21,Kiara Vasa,East,Patna,Beauty,Perfume,Perfume Unde,4,8563,34252,20%,6850.4,COD
13614,21-02-2024,2024,2,21,Hunar Bahl,West,Ahmedabad,Beauty,Foundation,Foundation Iste,1,8882,8882,5%,444.1,COD
14237,21-02-2024,2024,2,21,Darshit Gupta,South,Thiruvananthapuram,Toys,Action Figure,Action Figure Iure,2,8685,17370,10%,1737,UPI
14863,21-02-2024,2024,2,21,Tushar Dube,South,Bangalore,Sports,Dumbbells,Dumbbells Totam,1,7602,7602,5%,380.1,UPI
11606,22-02-2024,2024,2,22,Kiaan Saini,East,Guwahati,Furniture,Sofa,Sofa Nobis,5,8440,42200,20%,8440,Debit Card
12406,22-02-2024,2024,2,22,Tushar Arya,North,Jaipur,Groceries,Rice,Rice Culpa,5,9431,47155,20%,9431,UPI
13157,22-02-2024,2024,2,22,Inaaya  Dara,North,Amritsar,Groceries,Wheat,Wheat Distinctio,4,9713,38852,20%,7770.4,COD
13379,22-02-2024,2024,2,22,Anaya Chaudhari,East,Ranchi,Home Decor,Clock,Clock Minima,5,8474,42370,20%,8474,Credit Card
13588,22-02-2024,2024,2,22,Badal Malhotra,West,Mumbai,Sports,Dumbbells,Dumbbells Veritatis,3,9919,29757,15%,4463.55,UPI
13693,22-02-2024,2024,2,22,Shlok Karpe,South,Coimbatore,Furniture,Table,Table Nihil,1,7737,7737,5%,386.85,Net Banking
13755,22-02-2024,2024,2,22,Navya Sha,East,Ranchi,Furniture,Cabinet,Cabinet Provident,1,9767,9767,5%,488.35,Net Banking
13789,22-02-2024,2024,2,22,Kiara Shankar,West,Mumbai,Clothing,Women's Wear,Women's Wear Officiis,1,8887,8887,5%,444.35,Debit Card
14528,22-02-2024,2024,2,22,Jayan Dayal,East,Ranchi,Books,Textbook,Textbook Distinctio,2,8086,16172,10%,1617.2,Debit Card
10068,23-02-2024,2024,2,23,Manikya Srinivasan,West,Goa,Books,Biography,Biography Ad,5,7663,38315,20%,7663,COD
10689,23-02-2024,2024,2,23,Krish Subramanian,East,Guwahati,Sports,Football,Football Alias,3,9952,29856,15%,4478.4,COD
12178,23-02-2024,2024,2,23,Faiyaz Dayal,East,Patna,Home Decor,Vase,Vase Esse,5,8225,41125,20%,8225,COD
12458,23-02-2024,2024,2,23,Raghav Ramaswamy,East,Guwahati,Home Decor,Lamp,Lamp Animi,4,9482,37928,20%,7585.6,Net Banking
